--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at http://bit.ly/pio-monitor-filters
␀ime_ms: 52259, curr_params.time_get_image: 48488, offset_y_cm from origin: -0.51, offset_x_cm for ac: -24.20, filterd_offset_x_cm: -24.20
send offset to actuator, current_time_ms: 75436, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.07, filterd_offset_x_cm: -2.07
send offset to actuator, current_time_ms: 75447, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.07, filterd_offset_x_cm: -2.07
send offset to actuator, current_time_ms: 75458, curr_params.time_get_image: 5867, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.06, filterd_offset_x_cm: -2.07
send offset to actuator, current_time_ms: 75469, curr_params.time_get_image: 6140, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.06, filterd_offset_x_cm: -2.07
send offset to actuator, current_time_ms: 75480, curr_params.time_get_image: 6140, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.06, filterd_offset_x_cm: -2.06
send offset to actuator, current_time_ms: 75491, curr_params.time_get_image: 6140, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.06, filterd_offset_x_cm: -2.06
send offset to actuator, current_time_ms: 75551, curr_params.time_get_image: 6140, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.05, filterd_offset_x_cm: -2.05
send offset to actuator, current_time_ms: 75562, curr_params.time_get_image: 6140, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.04, filterd_offset_x_cm: -2.05
send offset to actuator, current_time_ms: 75573, curr_params.time_get_image: 6140, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.04, filterd_offset_x_cm: -2.05
send offset to actuator, current_time_ms: 75584, curr_params.time_get_image: 6140, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.04, filterd_offset_x_cm: -2.04
send offset to actuator, current_time_ms: 75595, curr_params.time_get_image: 6140, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.04, filterd_offset_x_cm: -2.04
send offset to actuator, current_time_ms: 75606, curr_params.time_get_image: 6140, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.04, filterd_offset_x_cm: -2.04
send offset to actuator, current_time_ms: 75617, curr_params.time_get_image: 6140, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.03, filterd_offset_x_cm: -2.04
send offset to actuator, current_time_ms: 75628, curr_params.time_get_image: 6140, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.03, filterd_offset_x_cm: -2.04
send offset to actuator, current_time_ms: 75639, curr_params.time_get_image: 6140, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.03, filterd_offset_x_cm: -2.03
send offset to actuator, current_time_ms: 75650, curr_params.time_get_image: 6140, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.03, filterd_offset_x_cm: -2.03
send offset to actuator, current_time_ms: 75661, curr_params.time_get_image: 6140, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.03, filterd_offset_x_cm: -2.03
